MCS up to size 6:
R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TKT1_TG_reverse	
R_EX_fe2_e	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_MTHFD_TG_reverse	R_TKT1_TG_reverse	
R_FE2t3pp	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_fe2_e	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_etoh_e	R_DRPA	R_FE2t3pp	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFC_TG_reverse	
R_FE2t3pp	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_fe2_e	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_etoh_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFC_TG_reverse	
R_EX_etoh_e	R_FE2t3pp	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_MTHFC_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_MTHFC_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_FE2t3pp	R_PFL	R_D_LACtex_TG_reverse	R_TKT1_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_PFL	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_TKT1_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_fe2_e	R_PFL	R_D_LACtex_TG_reverse	R_TKT1_TG_reverse	
R_EX_etoh_e	R_FE2t3pp	R_PFL	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_TKT2_TG_reverse	
R_EX_etoh_e	R_PFL	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_TKT2_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_PFL	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_TKT2_TG_reverse	
R_FDH5pp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_PPM2_TG_forward	
R_EX_etoh_e	R_EX_lac__D_e	R_CO2tex_TG_forward	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_TKT1_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_EX_lac__D_e	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	R_TKT1_TG_reverse	
R_EX_etoh_e	R_FE2t3pp	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFD_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFD_TG_reverse	
R_EX_etoh_e	R_EX_lac__D_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	
R_EX_etoh_e	R_EX_lac__D_e	R_FE2t3pp	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_EX_lac__D_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	
R_PDH	R_PFK	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_TALA_TG_reverse	
R_PDH	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_FBA_TG_forward	R_TALA_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	R_TKT1_TG_reverse	
R_EX_lac__D_e	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_TKT1_TG_reverse	
R_EX_fe2_e	R_EX_lac__D_e	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	R_TKT1_TG_reverse	
R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_PPM2_TG_forward	
R_EX_fe2_e	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_MTHFD_TG_reverse	R_PPM2_TG_forward	
R_FE2t3pp	R_PFL	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_RPE_TG_reverse	
R_PFL	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_RPE_TG_reverse	
R_EX_fe2_e	R_PFL	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_RPE_TG_reverse	
R_EX_etoh_e	R_EX_lac__D_e	R_DRPA	R_CO2tex_TG_forward	R_FE2tex_TG_reverse	R_MTHFC_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_EX_lac__D_e	R_DRPA	R_CO2tex_TG_forward	R_MTHFC_TG_reverse	
R_EX_etoh_e	R_FE2t3pp	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_GHMT2r_TG_reverse	
R_EX_etoh_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_GHMT2r_TG_reverse	
R_EX_etoh_e	R_DRPA	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_FE2tex_TG_reverse	R_MTHFC_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_DRPA	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFC_TG_reverse	
R_DRPA	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_lac__D_e	R_ACALD_TG_forward	R_FE2tex_TG_reverse	R_MTHFC_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_lac__D_e	R_FE2t3pp	R_ACALD_TG_forward	R_MTHFC_TG_reverse	
R_FE2t3pp	R_PFL	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_TALA_TG_reverse	
R_PFL	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_TALA_TG_reverse	
R_EX_fe2_e	R_PFL	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_TALA_TG_reverse	
R_PFL	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_PPM2_TG_forward	
R_EX_fe2_e	R_PFL	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_PPM2_TG_forward	
R_EX_lac__D_e	R_PFL	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_RPE_TG_reverse	
R_EX_lac__D_e	R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_PDH	R_PFK	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_PDH	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_FBA_TG_forward	R_TALA_TG_reverse	
R_EX_etoh_e	R_FE2t3pp	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_etoh_e	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_fe2_e	R_EX_lac__D_e	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_etoh_e	R_DRPA	R_GLCptspp	R_PDH	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	
R_EX_etoh_e	R_GLCptspp	R_PDH	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_POR5_TG_forward	
R_EX_etoh_e	R_GLCptspp	R_PDH	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_FE2t3pp	R_ALCD2x_TG_reverse	R_D_LACtex_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	
R_FE2t3pp	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_MTHFD_TG_reverse	
R_EX_fe2_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_MTHFD_TG_reverse	
R_EX_co2_e	R_DRPA	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_D_LACt2pp_TG_reverse	
R_EX_co2_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_D_LACt2pp_TG_reverse	R_POR5_TG_forward	
R_EX_co2_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_D_LACt2pp_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_D_LACt2pp_TG_reverse	R_RPE_TG_reverse	
R_EX_co2_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_D_LACt2pp_TG_reverse	R_TKT1_TG_reverse	
R_EX_co2_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_D_LACt2pp_TG_reverse	R_TALA_TG_reverse	
R_EX_co2_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_D_LACt2pp_TG_reverse	R_TKT2_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_lac__D_e	R_FE2t3pp	R_GHMT2r_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_EX_etoh_e	R_EX_lac__D_e	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_EX_etoh_e	R_EX_fe2_e	R_EX_lac__D_e	R_GHMT2r_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_EX_etoh_e	R_EX_lac__D_e	R_ACALD_TG_forward	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	
R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFC_TG_reverse	R_TKT1_TG_reverse	
R_EX_fe2_e	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_MTHFC_TG_reverse	R_TKT1_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_DRPA	R_FE2t3pp	R_PFL	R_D_LACt2pp_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_DRPA	R_PFL	R_D_LACt2pp_TG_reverse	R_FE2tex_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_fe2_e	R_DRPA	R_PFL	R_D_LACt2pp_TG_reverse	
R_EX_lac__D_e	R_DRPA	R_PFL	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	
R_EX_co2_e	R_ALCD2x_TG_reverse	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_co2_e	R_EX_fe2_e	R_ALCD2x_TG_reverse	R_D_LACtex_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_PDH	R_PFK	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_TALA_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_MTHFC_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFC_TG_reverse	R_TALA_TG_reverse	
R_EX_fe2_e	R_EX_lac__D_e	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_MTHFC_TG_reverse	R_TALA_TG_reverse	
R_EX_co2_e	R_ACALD_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	
R_EX_lac__D_e	R_FRD2	R_PDH	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	R_POR5_TG_forward	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_RPE_TG_reverse	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_TKT1_TG_reverse	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_TALA_TG_reverse	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_TKT2_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_fe2_e	R_EX_lac__D_e	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_RPE_TG_reverse	
R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_TKT1_TG_reverse	
R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_TKT2_TG_reverse	
R_EX_etoh_e	R_FE2t3pp	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFD_TG_reverse	R_TKT1_TG_reverse	
R_EX_etoh_e	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TKT1_TG_reverse	
R_EX_etoh_e	R_EX_fe2_e	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_MTHFD_TG_reverse	R_TKT1_TG_reverse	
R_EX_co2_e	R_ALCD2x_TG_reverse	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_co2_e	R_EX_fe2_e	R_ALCD2x_TG_reverse	R_D_LACtex_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_fe2_e	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_GHMT2r_TG_reverse	R_RPE_TG_reverse	
R_DRPA	R_FE2t3pp	R_PFL	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	
R_DRPA	R_PFL	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	
R_EX_fe2_e	R_DRPA	R_PFL	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_DRPA	R_FDH5pp	R_PDH	R_LDH_D_TG_reverse	
R_EX_co2_e	R_EX_lac__D_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_TALA_TG_reverse	
R_EX_etoh_e	R_PDH	R_PFK	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_TALA_TG_reverse	
R_EX_etoh_e	R_PDH	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_FBA_TG_forward	R_TALA_TG_reverse	
R_EX_lac__D_e	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	R_GHMT2r_TG_reverse	R_TALA_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_FDH5pp	R_PDH	R_LDH_D_TG_reverse	R_POR5_TG_forward	
R_EX_co2_e	R_EX_etoh_e	R_FRD2	R_PDH	R_LDH_D_TG_reverse	R_POR5_TG_forward	
R_EX_co2_e	R_EX_etoh_e	R_EX_lac__D_e	R_FE2t3pp	R_ACALD_TG_forward	R_GHMT2r_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_fe2_e	R_EX_lac__D_e	R_ACALD_TG_forward	R_GHMT2r_TG_reverse	
R_EX_co2_e	R_EX_lac__D_e	R_FE2t3pp	R_PFL	R_ETOHtex_TG_reverse	R_TALA_TG_reverse	
R_EX_etoh_e	R_FDH5pp	R_PDH	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_POR5_TG_forward	
R_EX_etoh_e	R_DRPA	R_FDH5pp	R_PDH	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	
R_EX_lac__D_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_RPE_TG_reverse	
R_EX_lac__D_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_TKT1_TG_reverse	
R_EX_lac__D_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_TALA_TG_reverse	
R_EX_lac__D_e	R_GLCptspp	R_PDH	R_ALCD2x_TG_reverse	R_CO2tpp_TG_forward	R_TKT2_TG_reverse	
R_EX_lac__D_e	R_PDH	R_PFK	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_lac__D_e	R_ACALD_TG_forward	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_ACALD_TG_forward	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	
R_EX_fe2_e	R_EX_lac__D_e	R_ACALD_TG_forward	R_ALCD2x_TG_reverse	R_CO2tex_TG_forward	R_GHMT2r_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_FE2t3pp	R_PFL	R_D_LACtex_TG_reverse	R_RPE_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_PFL	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_RPE_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_fe2_e	R_PFL	R_D_LACtex_TG_reverse	R_RPE_TG_reverse	
R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_FE2tex_TG_reverse	R_GHMT2r_TG_reverse	R_RPE_TG_reverse	
R_FE2t3pp	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_GHMT2r_TG_reverse	R_RPE_TG_reverse	
R_EX_fe2_e	R_CO2tex_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtrpp_TG_reverse	R_GHMT2r_TG_reverse	R_RPE_TG_reverse	
R_EX_etoh_e	R_EX_lac__D_e	R_FE2t3pp	R_CO2tex_TG_forward	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_co2_e	R_DRPA	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	
R_EX_co2_e	R_FE2t3pp	R_PFL	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_PFL	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_EX_fe2_e	R_PFL	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_EX_etoh_e	R_FE2t3pp	R_D_LACtex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_D_LACtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_co2_e	R_EX_etoh_e	R_EX_fe2_e	R_D_LACtex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_MTHFC_TG_reverse	
R_PDH	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtex_TG_reverse	R_FBA_TG_forward	R_TALA_TG_reverse	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtex_TG_reverse	R_TALA_TG_reverse	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtex_TG_reverse	R_RPE_TG_reverse	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtex_TG_reverse	R_TKT1_TG_reverse	
R_PDH	R_ACALD_TG_forward	R_CO2tpp_TG_forward	R_D_LACt2pp_TG_reverse	R_ETOHtex_TG_reverse	R_TKT2_TG_reverse	
R_EX_lac__D_e	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_fe2_e	R_EX_lac__D_e	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_MTHFD_TG_reverse	R_TALA_TG_reverse	
R_EX_fe2_e	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_GHMT2r_TG_reverse	
R_EX_etoh_e	R_EX_lac__D_e	R_CO2tex_TG_forward	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_co2_e	R_EX_lac__D_e	R_DRPA	R_FE2t3pp	R_PFL	R_ETOHtex_TG_reverse	
R_EX_co2_e	R_FE2t3pp	R_PFL	R_ALCD2x_TG_reverse	R_D_LACtex_TG_reverse	R_PPM2_TG_forward	
R_EX_co2_e	R_EX_lac__D_e	R_DRPA	R_FE2t3pp	R_ALCD2x_TG_reverse	R_MTHFC_TG_reverse	
R_EX_co2_e	R_EX_lac__D_e	R_DRPA	R_ALCD2x_TG_reverse	R_FE2tex_TG_reverse	R_MTHFC_TG_reverse	
R_EX_co2_e	R_EX_fe2_e	R_EX_lac__D_e	R_DRPA	R_ALCD2x_TG_reverse	R_MTHFC_TG_reverse	
R_FRD2	R_PDH	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	R_LDH_D_TG_reverse	R_POR5_TG_forward	
R_DRPA	R_FRD2	R_PDH	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	R_LDH_D_TG_reverse	
R_FRD2	R_PDH	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	R_LDH_D_TG_reverse	R_PPM2_TG_forward	
R_FE2t3pp	R_CO2tpp_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_GHMT2r_TG_reverse	R_TKT1_TG_reverse	
R_EX_lac__D_e	R_DRPA	R_FRD2	R_PDH	R_CO2tex_TG_forward	R_ETOHtrpp_TG_reverse	
R_EX_co2_e	R_EX_lac__D_e	R_FE2t3pp	R_ALCD2x_TG_reverse	R_MTHFD_TG_reverse	R_PPM2_TG_forward	
R_EX_etoh_e	R_EX_fe2_e	R_EX_lac__D_e	R_CO2tex_TG_forward	R_MTHFD_TG_reverse	R_TKT2_TG_reverse	
R_EX_co2_e	R_EX_lac__D_e	R_DRPA	R_FE2t3pp	R_ALCD2x_TG_reverse	R_MTHFD_TG_reverse	
R_EX_etoh_e	R_EX_lac__D_e	R_PDH	R_PFK	R_CO2tex_TG_forward	R_TALA_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_ETOHtex_TG_reverse	R_MTHFD_TG_reverse	
R_EX_lac__D_e	R_FE2t3pp	R_PFL	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_RPE_TG_reverse	
R_EX_fe2_e	R_EX_lac__D_e	R_PFL	R_CO2tpp_TG_forward	R_ETOHtrpp_TG_reverse	R_RPE_TG_reverse	
R_FE2t3pp	R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_MTHFD_TG_reverse	
R_ACALD_TG_forward	R_CO2tex_TG_forward	R_D_LACtex_TG_reverse	R_ETOHtex_TG_reverse	R_FE2tex_TG_reverse	R_MTHFD_TG_reverse	
